uri,label,wkt
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Merchant_in_central_E_Novigrad_Pin_820p0_1928p0,"Merchant in central, E Novigrad",POINT (408.0400839379382 -138.27415503521905)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Merchant_in_central_SE_Novigrad_Pin_763p0_1824p0,"Merchant in central, SE Novigrad",POINT (401.8046184991617 -149.65114431044287)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Merchant_in_south_central_Pin_596p0_1839p0,Merchant in south central,POINT (383.53579870485146 -148.01023239574715)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Merchant_in_west_central_Pin_524p0_1901p0,Merchant in west central,POINT (375.6594213085021 -141.2277964816714)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Merchant_in_west_central_Pin_543p0_1949p0,Merchant in west central,POINT (377.73790978809427 -135.976878354645)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Merchant_with_Arachis_Pin_680p0_2016p0,Merchant with Arachis,POINT (392.724905667259 -128.64747180233738)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Midcopse_Armorer_Pin_m392p0_m231p0,Midcopse Armorer,POINT (275.4543977660578 -374.4560766237597)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Mulbrydale_Notice_board_Pin_930p0_590p0,Mulbrydale Notice board,POINT (420.07343829347195 -284.6434978260794)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Nilfgaardian_Army_Group_Pin_2414p0_m977p0,Nilfgaardian Army Group,POINT (582.4143279626721 -456.06409584796137)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Nilfgaardian_Camp_Notice_board_Pin_2387p0_m1052p0,Nilfgaardian Camp Notice board,POINT (579.4606864390411 -464.2686554214401)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Novigrad_Closed_City_II_Pin_531p0_1927p0,"Novigrad, Closed City II",POINT (376.42518022203603 -138.38354916286545)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Novigrad_Closed_City_I_Pin_612p0_2094p0,"Novigrad, Closed City I",POINT (385.28610479292905 -120.1147298459195)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Novigrad_Square_Armorer_Pin_624p0_1893p0,Novigrad Square Armorer,POINT (386.5988343589873 -142.10294950284248)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Novigrad_herbalist_Pin_1935p0_1234p0,Novigrad herbalist,POINT (530.014539450848 -214.1936796218088)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Olivier_Kingfisher_Inn_Pin_686p0_1907p0,"Olivier, Kingfisher Inn",POINT (393.38127045028807 -140.5714317157931)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Orphans_of_Crookback_Bog_Pin_1347p0_m548p0,Orphans of Crookback Bog,POINT (465.69079071399517 -409.1340150876631)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Oxenfurt_Armorer_Pin_1721p0_1043p0,Oxenfurt Armorer,POINT (506.60419552280973 -235.08795800226792)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Patrol_Gone_Missing_Pin_2378p0_m1047p0,Patrol Gone Missing,POINT (578.4761392644974 -463.72168478320816)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Phantom_of_the_Trade_Route_Pin_1902p0_m148p0,Phantom of the Trade Route,POINT (526.404533144188 -365.37636402910994)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Pontar_Bridge_Noticeboard_Pin_820p0_964p0,Pontar Bridge Noticeboard,POINT (408.0400839379382 -243.73009408633217)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Quartermaster_in_Crow_s_Perch_Pin_221p0_133p0,Quartermaster in Crow's Perch,POINT (342.51299976553196 -334.63661416047637)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Quartermaster_in_Nilfgaardian_camp_Pin_2387p0_m1050p0,Quartermaster in Nilfgaardian camp,POINT (579.4606864390411 -464.04986716614735)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Racists_of_Novigrad_II_Pin_858p0_1815p0,Racists of Novigrad II,POINT (412.1970608971226 -150.63569145926033)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Racists_of_Novigrad_I_Pin_556p0_1674p0,Racists of Novigrad I,POINT (379.16003348465733 -166.0602634574003)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Repair_Table_Pin_2049p0_1167p0,Repair Table,POINT (542.4854703284011 -221.52308617411643)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Save_Armorer_from_Peet_s_Landing_visit_in_Mulbrydale_Pin_722p0_324p0,"Save Armorer from Peet's Landing, visit in Mulbrydale",POINT (397.3194591484628 -313.74233578001724)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Save_merchant_from_bandits_visit_in_Claywich_Pin_671p0_m393p0,"Save merchant from bandits, visit in Claywich",POINT (391.7403584927153 -392.1779253024738)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Saving_Moritz_Diefenthal_Pin_653p0_1659p0,Saving Moritz Diefenthal,POINT (389.771264143628 -167.70117537209606)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Stonecutter_s_Settlement_Pin_1391p0_727p0,Stonecutter's Settlement,POINT (470.50413245620865 -269.65650233852494)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Strangers_in_the_Night_Pin_1372p0_1507p0,Strangers in the Night,POINT (468.42564397661647 -184.32908277434626)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Swamp_Thing_Pin_1148p0_m572p0,Swamp Thing,POINT (443.92135874352965 -411.75947415117633)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Temerian_Parison_Hideout_Pin_1874p0_1411p0,Temerian Parison Hideout,POINT (523.3414974900521 -194.83091902839902)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Trader_in_Lindenvale_Pin_756p0_122p0,Trader in Lindenvale,POINT (401.03885958562773 -335.83994956458656)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Trader_in_Oreton_Pin_164p0_m425p0,Trader in Oreton,POINT (336.2775343267554 -395.67853738715803)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Vacant_estate_Pin_1452p0_2191p0,Vacant estate,POINT (477.1771744170046 -109.50349946422037)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Where_the_Cat_and_Wolf_Play_Pin_240p0_m206p0,Where the Cat and Wolf Play,POINT (344.5914882451242 -371.72122343260014)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Whetstone_Pin_1455p0_m1208p0,Whetstone,POINT (477.5053568085192 -481.33413933427585)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Whetstone_Pin_2048p0_1169p0,Whetstone,POINT (542.3760761978963 -221.3042979188237)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Whetstone_Pin_559p0_1574p0,Whetstone,POINT (379.4882158761719 -176.9996762220386)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Whetstone_Pin_599p0_1705p0,Whetstone,POINT (383.863981096366 -162.66904550036244)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Witch_Hunter_Raids__Pin_579p0_1558p0,Witch Hunter Raids*,POINT (381.6760984862689 -178.74998226438075)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Yantra_Notice_board_Pin_1121p0_2379p0,Yantra Notice board,POINT (440.96771721989865 -88.9374034667004)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Yoana_in_Crow_s_Perch_Pin_225p0_159p0,Yoana in Crow's Perch,POINT (342.95057628755137 -331.7923668416704)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad__harbor_district_noticeboard_Pin_557p0_1845p0, harbor_district_noticeboard,POINT (379.2694276151622 -147.35386762986883)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_armor_repair_table_gp_nov_01_Pin_1732p0_77p0,armor_repair_table_gp_nov_01,POINT (507.80753095836315 -340.7626853086738)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_armor_repair_table_gp_nov_02_Pin_m204p0_167p0,armor_repair_table_gp_nov_02,POINT (296.02049430097 -330.91721382049934)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_armor_repair_table_gp_nov_04_Pin_206p0_151p0,armor_repair_table_gp_nov_04,POINT (340.8720878079592 -332.66751986284146)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_armor_repair_table_gp_nov_05_Pin_587p0_1931p0,armor_repair_table_gp_nov_05,POINT (382.55125153030775 -137.94597265227992)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_armor_repair_table_gp_nov_06_Pin_758p0_112p0,armor_repair_table_gp_nov_06,POINT (401.25764784663744 -336.9338908410504)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_armor_repair_table_gp_nov_07_Pin_175p0_m473p0,armor_repair_table_gp_nov_07,POINT (337.48086976230877 -400.9294555141844)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_armor_repair_table_gp_nov_08_Pin_1697p0_1084p0,armor_repair_table_gp_nov_08,POINT (503.9787363906933 -230.60279876876623)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_bald_mountain_Pin_947p0_m1054p0,bald_mountain,POINT (421.9331385120544 -464.4874436767329)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_bayors_ferry_station_Pin_1832p0_465p0,bayors_ferry_station,POINT (518.7469440088483 -298.31776378187726)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_blacksmith_whetstone_gp_nov_01_Pin_1734p0_74p0,blacksmith_whetstone_gp_nov_01,POINT (508.0263192193728 -341.09086769161297)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_blacksmith_whetstone_gp_nov_02_Pin_m203p0_165p0,blacksmith_whetstone_gp_nov_02,POINT (296.1298884314748 -331.13600207579213)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_blacksmith_whetstone_gp_nov_04_Pin_209p0_148p0,blacksmith_whetstone_gp_nov_04,POINT (341.2002701994738 -332.99570224578065)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_blacksmith_whetstone_gp_nov_05_Pin_588p0_1932p0,blacksmith_whetstone_gp_nov_05,POINT (382.66064566081263 -137.83657852463352)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_blacksmith_whetstone_gp_nov_07_Pin_757p0_112p0,blacksmith_whetstone_gp_nov_07,POINT (401.14825371613256 -336.9338908410504)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_blacksmith_whetstone_gp_nov_08_Pin_176p0_m473p0,blacksmith_whetstone_gp_nov_08,POINT (337.59026389281365 -400.9294555141844)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_blacksmith_whetstone_gp_nov_09_Pin_1699p0_1083p0,blacksmith_whetstone_gp_nov_09,POINT (504.197524651703 -230.7121928964126)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_blacksmith_whetstone_gp_nov_10_Pin_1204p0_1443p0,blacksmith_whetstone_gp_nov_10,POINT (450.04743005180137 -191.33030694371476)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_blacksmith_whetstone_gp_nov_11_Pin_457p0_1208p0,blacksmith_whetstone_gp_nov_11,POINT (368.330014564677 -217.03792694061474)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_blacksmith_whetstone_gp_nov_12_Pin_104p0_m220p0,blacksmith_whetstone_gp_nov_12,POINT (329.71388649646434 -373.2527412196495)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_blacksmith_whetstone_gp_nov_13_Pin_m290p0_955p0,blacksmith_whetstone_gp_nov_13,POINT (286.6125990775527 -244.71464123514963)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_bm7_drowners_nest_Pin_755p0_m887p0,bm7_drowners_nest,POINT (400.92946545512285 -446.21862435978693)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_boatmakers_hut_Pin_433p0_m246p0,boatmakers_hut,POINT (365.7045554325606 -376.0969885384555)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_borrows_notice_board_Pin_1409p0_m319p0,borrows_notice_board,POINT (472.473226805296 -384.0827598566414)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_cp21_drowner_nest_Pin_1052p0_m603p0,cp21_drowner_nest,POINT (433.41952221506386 -415.1506921082142)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_cp34_ghouls_nest_Pin_412p0_238p0,cp34_ghouls_nest,POINT (363.4072786919587 -323.15023075760615)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_cp35_ghouls_nest_Pin_28p0_73p0,cp35_ghouls_nest,POINT (321.39993257809556 -341.20026181925937)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_cp5_town_resc_Pin_391p0_m233p0,cp5_town_resc,POINT (361.1100019513568 -374.6748648790525)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_de100_mp_nml_Pin_1001p0_m180p0,de100_mp_nml,POINT (427.84042155931644 -368.8769761137942)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_de6_mp_nml_Pin_2234p0_64p0,de6_mp_nml,POINT (562.7233844717988 -342.18480896807677)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_de8_nekker_nest_Pin_1760p0_m161p0,de8_nekker_nest,POINT (510.870566612499 -366.7984876885129)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_pan_dziedzina_mp_Pin_2069p0_1737p0,ep1_pan_dziedzina_mp,POINT (544.6733529384982 -159.1684334156782)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi01_mp_Pin_2493p0_2526p0,ep1_poi01_mp,POINT (591.0564642725553 -72.8564667026821)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi02_mp_Pin_2200p0_1603p0,ep1_poi02_mp,POINT (559.0039840346337 -173.8272465202935)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi03_mp_Pin_1663p0_2559p0,ep1_poi03_mp,POINT (500.2593359535283 -69.24646049035147)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi06_mp_Pin_110p0_2421p0,ep1_poi06_mp,POINT (330.37025127949346 -84.34285010555232)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi07_mp_Pin_1350p0_2593p0,ep1_poi07_mp,POINT (466.01897310550976 -65.52706015037444)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi09_mp_Pin_2618p0_2191p0,ep1_poi09_mp,POINT (604.7307305856618 -109.50349946422037)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi09_mp_bugfix_Pin_2618p0_2191p0,ep1_poi09_mp_bugfix,POINT (604.7307305856618 -109.50349946422037)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi10b_mp_Pin_1180p0_2667p0,ep1_poi10b_mp,POINT (447.4219709196849 -57.43189470454212)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi11_mp_Pin_813p0_2666p0,ep1_poi11_mp,POINT (407.2743250244043 -57.54128883218846)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi12_mp_Pin_1715p0_2774p0,ep1_poi12_mp,POINT (505.94783073978067 -45.72672304637911)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi13_mp_Pin_1930p0_2774p0,ep1_poi13_mp,POINT (529.4675687983238 -45.72672304637911)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi14_mp_Pin_2423p0_2705p0,ep1_poi14_mp,POINT (583.3988751372158 -53.27491785397956)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi16_mp_Pin_2252p0_1839p0,ep1_poi16_mp,POINT (564.6924788208861 -148.01023239574715)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi17_mp_Pin_2227p0_1393p0,ep1_poi17_mp,POINT (561.9576255582648 -196.8000133260339)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi20_mp_Pin_1554p0_2438p0,ep1_poi20_mp,POINT (488.33537572849946 -82.4831499355638)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi23_mp_Pin_2733p0_1982p0,ep1_poi23_mp,POINT (617.3110555937199 -132.36687214231438)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi23_mp_bugfix_Pin_2733p0_1982p0,ep1_poi23_mp_bugfix,POINT (617.3110555937199 -132.36687214231438)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi32_nest_Pin_1813p0_2425p0,ep1_poi32_nest,POINT (516.6684555292561 -83.90527359496679)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi37_nest01_Pin_2318p0_2346p0,ep1_poi37_nest01,POINT (571.9124914342063 -92.54740967903103)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi37_nest02_Pin_2286p0_2401p0,ep1_poi37_nest02,POINT (568.411879258051 -86.53073265847996)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi_04_mp_Pin_1551p0_2392p0,ep1_poi_04_mp,POINT (488.007193336985 -87.51527980729742)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi_05_start_mp_Pin_504p0_2444p0,ep1_poi_05_start_mp,POINT (373.4715386984051 -81.82678516968548)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi_08_mp_rt_Pin_2424p0_1500p0,ep1_poi_08_mp_rt,POINT (583.5082692677206 -185.09484166787095)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi_19_mp_Pin_2023p0_2065p0,ep1_poi_19_mp,POINT (539.641222935275 -123.2871595476646)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi_24_mp_Pin_1089p0_2743p0,ep1_poi_24_mp,POINT (437.4671050437434 -49.117941003417)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi_26_mp_Pin_2732p0_1708p0,ep1_poi_26_mp,POINT (617.201661463215 -162.3408631174233)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi_30_mp_Pin_2480p0_1372p0,ep1_poi_30_mp,POINT (589.6343405759924 -199.09729000660795)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi_33_mp_Pin_2682p0_1431p0,ep1_poi_33_mp,POINT (611.7319549379724 -192.64303647547138)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi_34_mp_Pin_2068p0_1856p0,ep1_poi_34_mp,POINT (544.5639588079933 -146.15053222575864)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi_35_mp_Pin_2001p0_2532p0,ep1_poi_35_mp,POINT (537.2345520641683 -72.20010193680378)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi_37_mp_Pin_2302p0_2372p0,ep1_poi_37_mp,POINT (570.1621853461287 -89.70316236022506)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_ep1_poi_ofir_camp_mp_Pin_211p0_2436p0,ep1_poi_ofir_camp_mp,POINT (341.4190584604835 -82.70193819085654)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_fat_catch_inn_noticeboard_Pin_868p0_1509p0,fat_catch_inn_noticeboard,POINT (413.2910022021711 -184.1102945190535)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_gf200_mp_nml_Pin_1020p0_2259p0,gf200_mp_nml,POINT (429.9189100389086 -102.06469878426631)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_gf201_mp_nml_Pin_677p0_2411p0,gf201_mp_nml,POINT (392.3967232757444 -85.43679138201611)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_gf202_mp_nml_Pin_1056p0_2007p0,gf202_mp_nml,POINT (433.8570987370833 -129.6320189511548)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_gf203_mp_nml_Pin_1673p0_1918p0,gf203_mp_nml,POINT (501.3532772585769 -139.3680963116829)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_gf204_mp_nml_Pin_2262p0_1166p0,gf204_mp_nml,POINT (565.7864201259346 -221.63248030176283)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_gr15b_mp_Pin_1743p0_440p0,gr15b_mp,POINT (509.0108663939165 -301.05261697303683)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_gr18_monster_nest_ghoul_01_Pin_1647p0_627p0,gr18_monster_nest_ghoul_01,POINT (498.5090298654507 -280.59591510316324)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_gr18_monster_nest_ghoul_Pin_1670p0_617p0,gr18_monster_nest_ghoul,POINT (501.0250948670623 -281.68985637962703)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_gr35_ghouls_nest_Pin_1399p0_503p0,gr35_ghouls_nest,POINT (471.3792855002474 -294.1607869313147)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_gr36_nekkers_nest_Pin_1198p0_977p0,gr36_nekkers_nest,POINT (449.39106526877225 -242.30797042692922)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_hangmans_ave_Pin_m391p0_198p0,hangmans_ave,POINT (275.56379189656263 -327.5259958634615)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_hs13_rotfiend_nest_Pin_827p0_1252p0,hs13_rotfiend_nest,POINT (408.8058428514722 -212.22458532417392)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_hs22_mp_nml_Pin_252p0_1313p0,hs22_mp_nml,POINT (345.9042178111824 -205.55154353774455)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_inn_crossroads_notice_board_Pin_513p0_544p0,inn_crossroads_notice_board,POINT (374.45608587294873 -289.675627697813)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_louis_ferry_station_Pin_1192p0_303p0,louis_ferry_station,POINT (448.73470048574313 -316.0396124605913)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_lw_ancient_castle_pop_Pin_m270p0_950p0,lw_ancient_castle_pop,POINT (288.8004816876497 -245.26161187338153)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_lw_de_poi_032_nest_1_Pin_1586p0_m131p0,lw_de_poi_032_nest_1,POINT (491.83598790465476 -363.5166638591215)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_lw_de_poi_032_nest_2_Pin_1708p0_m78p0,lw_de_poi_032_nest_2,POINT (505.18207182624667 -357.71877509386314)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_lw_de_poi_032_nest_4_Pin_1646p0_m131p0,lw_de_poi_032_nest_4,POINT (498.39963573494583 -363.5166638591215)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_lw_gr16_pc_nest_rotfiend_Pin_1245p0_1089p0,lw_gr16_pc_nest_rotfiend,POINT (454.53258940250026 -230.0558281305343)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_lw_gr28_harpynest_01_Pin_1071p0_1093p0,lw_gr28_harpynest_01,POINT (435.49801069465605 -229.61825161994878)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_lw_hs1_ursten_nest_1_Pin_530p0_1234p0,lw_hs1_ursten_nest_1,POINT (376.3157860915312 -214.1936796218088)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_lw_hs1_ursten_nest_boss_Pin_573p0_1250p0,lw_hs1_ursten_nest_boss,POINT (381.0197337032398 -212.44337357946668)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_lw_mp4_rotfiend_nest_Pin_355p0_978p0,lw_mp4_rotfiend_nest,POINT (357.1718132531821 -242.19857629928282)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_lw_nest_ep1_poi_31_mp_Pin_936p0_2684p0,lw_nest_ep1_poi_31_mp,POINT (420.72980307650107 -55.5721945345536)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_mh105_wyvern_nest_01_Pin_2036p0_7p0,mh105_wyvern_nest_01,POINT (541.0633466318382 -348.42027424392063)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_mh105_wyvern_nest_02_Pin_2038p0_m16p0,mh105_wyvern_nest_02,POINT (541.2821348928478 -350.9363391797874)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_mire_piers_Pin_m295p0_m1139p0,mire_piers,POINT (286.0656284250284 -473.7859445266754)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_mouths_notice_board_Pin_m367p0_m242p0,mouths_notice_board,POINT (278.1892510286791 -375.65941202786996)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_mp2_nml_mappin_Pin_415p0_679p0,mp2_nml_mappin,POINT (363.73546108347324 -274.9074204655513)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_mp_tm201_nml_Pin_m144p0_m994p0,mp_tm201_nml,POINT (302.58414213126105 -457.9237960179499)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_mp_wraith_nml_sp_Pin_m710p0_34p0,mp_wraith_nml_sp,POINT (240.6670642655149 -345.46663279746826)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_cb17_mp_Pin_1993p0_m774p0,nml_cb17_mp,POINT (536.3593990201294 -433.85708793574565)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_cp5_nest_mp_Pin_374p0_m233p0,nml_cp5_nest_mp,POINT (359.25030173277435 -374.6748648790525)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_bm1_a_Pin_1446p0_m1209p0,nml_mp_bm1_a,POINT (476.5208096339755 -481.44353346192224)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_bm1_b_Pin_1422p0_m1147p0,nml_mp_bm1_b,POINT (473.89535050185907 -474.66109754784645)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_bm2_Pin_1517p0_m962p0,nml_mp_bm2,POINT (484.28779289982 -454.42318393326565)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_bm3_Pin_1464p0_m774p0,nml_mp_bm3,POINT (478.48990398306285 -433.85708793574565)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_bm4_Pin_1436p0_m902p0,nml_mp_bm4,POINT (475.42686832892696 -447.85953627448265)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_cb18_Pin_999p0_m824p0,nml_mp_cb18,POINT (427.62163329830673 -439.3267943180648)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_cb19_Pin_1661p0_m448p0,nml_mp_cb19,POINT (500.04054769251866 -398.1946023230248)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_nml_mp_cp11_Pin_100p0_603p0,nml_mp_cp11,POINT (329.2763099744449 -283.2213741666764)
